Time,Vib_Spindle,Vib_Table,Sound_Spindle,Sound_table,X_Load_Cell,Y_Load_Cell,Z_Load_Cell,Current,tool_wear,ACTION_CODE
359,3.881663608714859,4.633897747422778,-0.0007892246095008,4.848828129929363,0.0043887094966999,-0.0041631326003394,0.731295289068562,4.300375440121227,290.51,1
360,4.0267161637774365,5.074318347491805,4.8496507162731595,4.945564297633476,-0.013701725711458,0.0040597924930116,0.7865533467830041,5.56506350498166,290.51,1
361,3.9234361119904744,5.034190400501869,2.7193222495982186,4.367286412769169,0.0020862904708084,0.0020862904708084,0.6125562491797298,5.820632609071309,290.51,1
362,3.8214717356527528,5.036163906063412,0.4741688386565532,3.52545354655812,-0.0048209666079038,0.0047176265003848,0.4852653680452819,4.260905349342759,290.51,1
363,3.9204758558200306,5.140101869768507,3.234259038815775,0.0082591623942752,0.0024152074745177,0.0027441244782235,0.423100054271381,4.687182383290379,290.51,1
364,4.074409183433522,5.239763912307985,4.934212603047654,2.960832480851574,0.0010995394596596,0.0040597924930116,0.8049726994134391,5.0055745701849,294.16,1
365,4.024413742172916,5.8689835269429,0.0187881945378473,2.0426663323087872,0.0040597924930116,0.0014284564633794,0.7789882555328562,5.820961526873098,294.16,1
366,4.01619080789653,4.833221765799046,3.719089766491893,3.925887419218268,0.0145851366093469,-0.0012028795664776,0.72866395299324,5.935753845460947,294.16,1
367,4.0477668757352685,4.527986316433787,4.133836791417194,4.939970708948935,0.0047176265003848,0.0221502276908681,0.7375447122496838,5.167730950104528,294.16,1
368,4.01619080789653,5.394026297049071,1.15098829617377,1.246572201012027,-0.0012028795664776,0.0014284564633794,0.8687825998439588,5.127931917900281,294.16,1
369,4.005665452080726,5.249631441689478,1.9357307329579343,4.865115339905616,0.0066911285224216,0.0014284564633794,0.7164940236520223,5.725246450485209,294.16,1
370,3.8931757158175864,4.201042380185168,4.010942648216588,4.701091654376789,0.0034019584856245,-0.0012028795664776,0.7283350359838638,6.0827801272915085,294.16,1
371,3.973760467659977,5.476255720969402,1.2459141362413606,1.193433471746017,0.0053754605077442,0.0073489625297397,0.7270193679464447,5.294364242504734,294.16,1
372,3.798447522449123,5.268708665375339,2.332544135589981,0.3289010947372031,0.0073489625297397,-0.0005450455589921,0.7507013926414055,4.3020200272582825,294.16,1
373,3.8333127597010224,4.503317505948557,2.82675151608264,4.8595217525533245,-0.0054788006154826,0.0001127884484791,0.5974260668797188,4.67632810545522,294.16,1
374,4.052371719010993,4.699023413748898,4.9358577761522175,4.883541275363779,-0.0054788006154826,-0.0044920496041198,0.4931593761544634,4.400366341185053,294.16,1
375,4.1378902392908685,5.070700253861287,2.962477646257113,1.432969060231408,0.0339912398151264,0.0066911285224216,0.3905372709186964,4.196766453901657,294.16,1
376,3.884952782165105,4.642449602430764,4.9179253897472295,4.601887797525973,0.0004417054522095,-0.0347524139680897,0.7280061189744961,5.778531131214301,303.65,1
377,3.8546923866536664,4.826314497368196,0.7785236992576997,4.6545332902597565,0.0037308754893198,-0.0058077176192775,0.8197739649425195,4.0994069046218575,303.65,1
378,3.869822584344712,5.863063006277788,1.5803755990226276,3.0690843748322463,-0.0041631326003394,0.009980298558876,0.7760280024363408,6.072912590989979,303.65,1
379,4.0378993544724295,5.245684429927797,0.3840139982734359,3.527756780645892,0.0047176265003848,0.0047176265003848,0.7743834173830517,4.105327417589755,303.65,1
380,3.880019021992036,4.259260762248201,4.929112566474752,4.865444374458612,0.0017573734670957,0.0142562196057634,0.7526748947013977,6.455773065574961,303.65,1
381,4.015204055786037,5.876877554544032,1.530856212791487,0.9935463174803806,0.0096513815552458,-0.0317921609310143,0.7138626875797731,4.054674140653573,303.65,1
382,4.10631416975312,5.445666374633376,4.268905230442728,4.927796428016899,0.0122827175841931,0.0034019584856245,0.6970879201316893,5.394026297049071,303.65,1
383,4.024413742172916,4.220119589895185,0.3950365790396282,0.0433010974748427,-0.0044920496041198,-0.0015317965702258,0.7760280024363408,4.854601406396323,303.65,1
384,4.088552630902024,5.542697099509173,1.5004207107003045,4.91874797625864,-0.0018607135739774,0.0076778795333937,0.750372475631438,5.77162385764923,303.65,1
385,3.9497495003934766,5.49138593556712,2.901771045929858,0.4948978715432241,0.0010995394596596,0.0024152074745177,0.5648632832796002,5.171349044001257,303.65,1
386,3.882321443404417,5.035834988469619,1.1516463609023428,0.2579946433214389,-0.0100836386689437,0.0034019584856245,0.4908569571223424,4.58719146325807,303.65,1
387,3.930014459053901,4.580613113494527,1.988869498359364,0.5509978737757509,0.0024152074745177,-0.0041631326003394,0.3865902668780424,4.417798966041512,303.65,1
388,3.930343376407724,5.36738396486394,3.0083777630050768,1.4800206989348794,0.0001127884484791,0.0178743066450012,0.7872111808049953,5.825237458304877,313.87,1
389,3.8967938066368553,5.489412429304668,3.771570625360484,4.60945558663102,0.0060332945150898,0.0060332945150898,0.7135337705707798,4.1872278491559,313.87,1
390,3.896135971941888,6.160075831386724,2.6818124948197224,2.305563450053164,0.0030730414819257,0.0010995394596596,0.7099156834724054,5.352911587123941,313.87,1
391,3.948433830963856,6.175863890768334,2.078859922838612,1.3989142039821114,-0.0038342155965626,0.0277418167500418,0.7747123343936905,5.587100993131172,313.87,1
392,4.01619080789653,5.818988020063773,4.892096174309442,3.5090018748277294,0.0293864017672754,-0.0025185475814915,0.7053108453486574,4.758228567504338,313.87,1
393,4.002376278401608,5.615059001065519,2.7573255560957874,4.830895748126316,0.0024152074745177,-0.0002161285552547,0.6908384969701881,4.36550109206116,313.87,1
394,3.999744939462876,4.775661196577774,0.3358107721705749,4.930922256862721,0.0060332945150898,0.0027441244782235,0.6826155717620834,5.9969325644096605,313.87,1
395,4.150060182919707,4.65856656008194,3.240346153915959,4.942109434023172,0.0024152074745177,0.0129405515913965,0.5599295281938494,5.527566884276174,313.87,1
396,4.11453710447062,4.211567737238756,2.5858994038786824,0.4771301290628489,0.0001127884484791,0.0020862904708084,0.5293402466906935,3.868177997632908,313.87,1
397,3.893504633164485,4.717113877137152,2.571257440990552,4.657659116634651,-0.0041631326003394,0.0063622115187574,0.481318363991683,6.030153268033391,313.87,1
398,4.0543452232758685,4.2414992217345695,2.268547267232744,4.178585404363641,0.0119538005805864,0.0024152074745177,0.4023782830432776,4.278666890071925,313.87,1
399,3.739242404126668,4.286889825661746,3.382982088024274,4.736133819406938,0.0050465435040662,0.0073489625297397,0.3435021394595538,5.129905423600995,313.87,1
